Date,Open,High,Low,Close,Adj Close,Volume
2017-06-06,156.919998,156.919998,155.300003,155.330002,116.425964,100
2017-06-07,157.070007,157.089996,154.000000,154.000000,115.429062,1100
2017-06-08,154.050003,155.000000,154.000000,154.000000,115.429062,300
2017-06-09,151.779999,155.669998,151.770004,152.270004,114.132378,300
2017-06-12,154.240005,156.130005,154.119995,156.130005,117.025589,700
2017-06-13,157.679993,158.000000,154.740005,158.000000,118.427216,100
2017-06-14,158.000000,158.000000,158.000000,158.000000,118.427216,0
2017-06-15,154.250000,154.250000,154.250000,154.250000,115.616447,100
2017-06-16,150.550003,154.250000,150.550003,153.729996,115.226677,100
2017-06-19,150.460007,153.910004,149.850006,153.440002,115.009331,500
2017-06-20,150.089996,150.089996,150.000000,150.000000,112.430908,300
2017-06-21,152.500000,153.350006,149.770004,149.990005,112.423424,300
2017-06-22,152.759995,153.000000,152.759995,152.899994,114.604576,200
2017-06-23,151.250000,155.550003,151.250000,151.449997,113.517738,300
2017-06-26,153.179993,154.750000,153.179993,154.750000,115.991211,4000
2017-06-27,153.809998,154.270004,153.809998,154.270004,115.631439,300
2017-06-28,154.800003,158.639999,154.789993,157.580002,118.112442,600
2017-06-29,154.679993,156.699997,154.660004,154.660004,115.923767,100
2017-06-30,154.660004,154.660004,154.660004,154.660004,115.923767,0
2017-07-03,154.660004,154.899994,154.660004,154.899994,116.103638,100
2017-07-05,154.690002,157.929993,154.690002,156.500000,117.302902,100
2017-07-06,157.350006,161.000000,157.179993,161.000000,120.675850,3600
2017-07-07,157.960007,160.660004,157.960007,160.660004,120.421005,400
2017-07-10,160.000000,160.000000,158.600006,158.600006,118.876961,100
2017-07-11,161.070007,163.000000,160.770004,161.149994,120.788261,1100
2017-07-12,163.050003,166.639999,162.550003,163.000000,122.174919,600
2017-07-13,164.000000,165.399994,163.130005,163.830002,122.797058,500
2017-07-14,166.000000,167.500000,164.880005,167.029999,125.195572,500
2017-07-17,166.449997,170.000000,166.449997,166.460007,124.768333,300
2017-07-18,165.570007,168.000000,165.570007,166.360001,124.693375,600
2017-07-19,166.360001,166.440002,166.360001,166.440002,124.753334,200
2017-07-20,170.000000,171.899994,166.740005,167.350006,125.435425,400
2017-07-21,166.960007,167.039993,163.149994,163.300003,122.399788,400
2017-07-24,159.259995,161.070007,157.500000,159.020004,119.191750,1700
2017-07-25,158.320007,159.610001,158.039993,159.610001,119.633980,400
2017-07-26,158.520004,160.279999,158.520004,159.300003,119.401627,400
2017-07-27,159.300003,159.300003,157.119995,157.740005,118.232346,400
2017-07-28,159.029999,159.039993,155.830002,155.830002,116.800735,100
2017-07-31,155.500000,157.979996,155.000000,155.000000,116.178612,600
2017-08-01,155.960007,156.429993,155.960007,156.399994,117.227951,100
2017-08-02,160.429993,160.429993,155.919998,155.940002,116.883171,200
2017-08-03,154.559998,157.990005,154.559998,157.990005,118.419746,100
2017-08-04,154.350006,156.369995,154.000000,154.000000,115.429062,300
2017-08-07,156.600006,156.600006,154.000000,154.000000,115.429062,200
2017-08-08,152.850006,155.000000,152.750000,152.750000,114.492149,100
2017-08-09,152.869995,152.869995,152.000000,152.000000,113.929993,400
2017-08-10,151.000000,152.229996,148.580002,150.050003,112.468391,400
2017-08-11,150.380005,150.380005,150.380005,150.380005,112.715736,100
2017-08-14,155.160004,155.750000,151.800003,155.710007,116.710800,1000
2017-08-15,155.360001,155.559998,151.949997,151.949997,113.892509,300
2017-08-16,152.940002,156.529999,152.750000,153.449997,115.016815,500
2017-08-17,154.179993,155.729996,152.300003,155.729996,116.725761,300
2017-08-18,154.130005,154.130005,152.100006,152.100006,114.004959,200
2017-08-21,152.000000,153.000000,149.929993,151.949997,113.892509,1200
2017-08-22,149.960007,153.139999,149.600006,150.100006,112.505867,100
2017-08-23,154.899994,154.899994,151.250000,151.500000,113.555229,200
2017-08-24,152.669998,156.000000,152.350006,156.000000,116.928154,100
2017-08-25,155.990005,155.990005,153.369995,154.089996,115.496521,500
2017-08-28,156.000000,156.559998,155.000000,156.559998,117.347885,100
2017-08-29,153.509995,153.649994,153.509995,153.649994,115.166725,200
2017-08-30,153.229996,156.149994,152.750000,156.149994,117.040581,600
2017-08-31,151.539993,155.649994,151.539993,155.649994,116.665817,200
2017-09-01,155.000000,157.000000,153.850006,156.970001,117.655205,100
2017-09-05,157.190002,158.500000,156.649994,157.149994,117.790123,700
2017-09-06,160.000000,161.550003,159.360001,161.119995,120.765793,2800
2017-09-07,161.000000,161.449997,160.899994,161.449997,121.013138,100
2017-09-08,165.000000,165.000000,161.750000,161.750000,121.238007,300
2017-09-11,161.750000,163.210007,161.559998,161.559998,121.095581,400
2017-09-12,168.820007,168.820007,164.889999,164.889999,123.591553,400
2017-09-13,166.139999,168.050003,164.050003,168.050003,125.960098,2200
2017-09-14,168.020004,168.020004,164.119995,164.119995,123.014404,100
2017-09-15,168.619995,168.619995,164.860001,167.100006,125.248039,300
2017-09-18,169.679993,170.479996,167.250000,170.479996,127.781471,1300
2017-09-19,169.839996,171.220001,167.800003,168.050003,125.960098,200
2017-09-20,167.690002,169.979996,167.500000,169.070007,126.724632,1600
2017-09-21,170.000000,171.449997,168.050003,170.000000,127.421700,600
2017-09-22,171.449997,173.949997,170.350006,170.350006,127.684052,400
2017-09-25,169.869995,171.119995,167.839996,168.669998,126.424797,200
2017-09-26,169.919998,172.850006,169.789993,172.000000,128.920776,400
2017-09-27,168.600006,168.630005,168.600006,168.630005,126.394829,100
2017-09-28,168.630005,168.630005,168.630005,168.630005,126.394829,0
2017-09-29,167.410004,171.300003,167.410004,171.300003,128.396103,300
2017-10-02,169.820007,169.820007,166.160004,169.820007,127.286781,1600
2017-10-03,167.050003,170.899994,167.050003,169.449997,127.009453,500
2017-10-04,174.490005,174.490005,170.449997,172.000000,128.920776,500
2017-10-05,171.479996,171.479996,171.050003,171.050003,128.208710,100
2017-10-06,171.800003,173.000000,171.800003,173.000000,129.670319,300
2017-10-09,174.000000,174.949997,174.000000,174.949997,131.131927,200
2017-10-10,174.589996,174.899994,172.500000,172.500000,129.295547,500
2017-10-11,175.000000,177.300003,174.949997,175.300003,131.394257,900
2017-10-12,178.880005,178.880005,175.300003,175.300003,131.394257,400
2017-10-13,174.850006,178.419998,174.850006,178.419998,133.732834,100
2017-10-16,174.589996,178.279999,174.589996,178.220001,133.582916,400
2017-10-17,173.139999,176.699997,173.139999,173.250000,129.857681,200
2017-10-18,174.339996,177.000000,174.300003,177.000000,132.668472,100
2017-10-19,173.050003,177.550003,173.050003,174.000000,130.419846,200
2017-10-20,176.220001,176.220001,173.250000,173.250000,129.857681,100
2017-10-23,172.300003,172.300003,172.300003,172.300003,129.145645,100
2017-10-24,175.000000,177.729996,174.149994,177.729996,133.215637,200
2017-10-25,174.800003,177.000000,174.800003,177.000000,132.668472,100
2017-10-26,175.070007,176.679993,173.300003,173.300003,129.895187,700
2017-10-27,178.000000,178.000000,178.000000,178.000000,133.418015,2800
2017-10-30,184.550003,186.000000,182.179993,182.179993,136.551086,3300
2017-10-31,182.179993,182.179993,182.179993,182.179993,136.551086,0
2017-11-01,190.660004,196.800003,190.220001,194.000000,145.410645,1900
2017-11-02,197.000000,197.649994,192.000000,192.000000,143.911545,400
2017-11-03,195.449997,195.449997,191.000000,191.000000,143.162033,100
2017-11-06,189.550003,193.699997,189.550003,193.699997,145.185760,100
2017-11-07,191.000000,192.199997,188.000000,188.000000,140.913406,400
2017-11-08,187.399994,189.800003,185.949997,185.960007,139.384354,1000
2017-11-09,186.100006,188.000000,186.000000,186.750000,139.976486,200
2017-11-10,186.750000,187.750000,183.750000,183.750000,137.727859,100
2017-11-13,181.350006,187.100006,181.350006,187.100006,140.238831,500
2017-11-14,184.399994,185.000000,184.399994,185.000000,138.664795,100
2017-11-15,185.000000,186.949997,182.949997,186.949997,140.126389,400
2017-11-16,188.250000,190.300003,186.750000,190.300003,142.637360,700
2017-11-17,190.000000,190.000000,188.020004,190.000000,142.412491,100
2017-11-20,195.199997,195.779999,193.850006,193.850006,145.298218,2600
2017-11-21,203.350006,203.350006,197.899994,201.550003,151.069672,900
2017-11-22,201.300003,201.300003,195.899994,197.770004,148.236404,800
2017-11-24,202.000000,202.000000,202.000000,202.000000,151.406952,500
2017-11-27,202.699997,203.100006,199.500000,203.100006,152.231461,300
2017-11-28,201.899994,202.000000,201.229996,201.919998,151.347000,300
2017-11-29,203.050003,205.649994,201.949997,205.000000,153.655594,1800
2017-11-30,206.899994,210.000000,206.250000,210.000000,157.403259,500
2017-12-01,205.100006,205.100006,201.750000,202.000000,151.406952,400
2017-12-04,202.500000,204.050003,200.100006,203.000000,152.156509,500
2017-12-05,198.149994,202.250000,198.149994,200.100006,149.982834,900
2017-12-06,197.360001,197.550003,193.300003,195.000000,146.160172,400
2017-12-07,194.699997,198.699997,194.699997,195.000000,146.160172,100
2017-12-08,199.000000,201.000000,199.000000,200.000000,149.907883,100
2017-12-11,201.000000,202.350006,200.000000,200.399994,150.207687,1800
2017-12-12,199.990005,200.850006,196.300003,200.850006,150.544983,800
2017-12-13,199.949997,201.850006,199.570007,201.850006,151.294525,400
2017-12-14,202.000000,203.800003,199.100006,202.500000,151.781723,700
2017-12-15,201.100006,201.100006,197.750000,200.949997,150.619934,200
2017-12-18,205.000000,205.000000,203.550003,203.559998,152.576248,600
2017-12-19,204.000000,207.250000,204.000000,206.750000,154.967270,500
2017-12-20,204.800003,204.800003,200.899994,202.130005,151.504410,300
2017-12-21,202.000000,202.000000,201.000000,201.000000,150.657394,100
2017-12-22,200.050003,203.949997,199.750000,199.750000,149.720505,400
2017-12-26,201.949997,205.750000,201.949997,205.750000,154.217743,600
2017-12-27,200.149994,204.000000,200.149994,204.000000,152.906052,100
2017-12-28,202.210007,202.350006,202.210007,202.350006,151.669296,100
2017-12-29,201.960007,201.960007,201.000000,201.509995,151.039673,300
2018-01-02,203.199997,204.100006,200.149994,204.100006,152.980972,600
2018-01-03,204.740005,207.809998,204.740005,205.449997,153.992874,200
2018-01-04,208.850006,210.250000,208.800003,210.250000,157.590652,200
2018-01-05,212.550003,216.199997,212.550003,215.000000,161.150986,4200
2018-01-08,212.800003,217.199997,212.800003,213.750000,160.214035,1900
2018-01-09,214.949997,215.000000,214.779999,214.779999,160.986084,100
2018-01-10,214.000000,216.300003,211.089996,216.300003,162.125381,800
2018-01-11,211.699997,216.399994,211.699997,215.169998,161.278412,8300
2018-01-12,217.750000,221.899994,217.750000,219.500000,164.523911,600
2018-01-16,225.000000,229.050003,224.899994,225.839996,169.275986,1200
2018-01-17,225.300003,225.300003,221.100006,222.800003,166.997375,700
2018-01-18,226.000000,226.000000,221.800003,224.000000,167.896835,200
2018-01-19,224.350006,226.000000,224.350006,226.000000,169.395905,200
2018-01-22,229.100006,232.449997,229.050003,231.000000,173.143600,700
2018-01-23,230.000000,230.500000,227.350006,227.399994,170.445267,400
2018-01-24,230.479996,231.000000,227.839996,230.800003,172.993683,200
2018-01-25,229.580002,230.800003,225.000000,225.000000,168.646362,200
2018-01-26,229.259995,229.279999,227.000000,227.000000,170.145447,100
2018-01-29,227.199997,227.500000,225.000000,226.000000,169.395905,500
2018-01-30,220.850006,224.649994,220.149994,220.800003,165.498306,900
2018-01-31,222.550003,224.000000,220.350006,220.350006,165.161011,1800
2018-02-01,219.500000,221.000000,219.350006,221.000000,165.648209,100
2018-02-02,218.649994,219.369995,215.800003,216.889999,162.567596,5200
2018-02-05,210.100006,211.449997,198.399994,198.399994,148.708588,3100
2018-02-06,207.300003,210.449997,203.250000,208.500000,156.278961,22900
2018-02-07,213.350006,214.350006,209.550003,210.750000,157.965439,2400
2018-02-08,209.500000,209.500000,202.550003,203.000000,152.156509,300
2018-02-09,203.850006,208.300003,200.009995,200.009995,149.915375,5700
2018-02-12,204.750000,210.100006,204.750000,210.100006,157.478241,2700
2018-02-13,209.000000,211.550003,209.000000,209.300003,156.878601,1100
2018-02-14,207.750000,215.000000,203.649994,215.000000,161.150986,800
2018-02-15,216.000000,216.000000,211.500000,211.500000,158.527573,100
2018-02-16,212.500000,213.000000,209.199997,210.899994,158.077866,6700
2018-02-20,204.199997,206.500000,204.199997,205.000000,153.655594,400
2018-02-21,205.880005,205.880005,202.399994,202.399994,151.706787,500
2018-02-22,204.000000,206.940002,204.000000,204.649994,153.393219,1000
2018-02-23,205.000000,206.500000,204.490005,206.500000,154.779907,1000
2018-02-26,206.600006,206.600006,206.000000,206.000000,154.405136,300
2018-02-27,201.479996,205.199997,201.369995,201.369995,150.934738,100
2018-02-28,200.990005,200.990005,200.000000,200.000000,149.907883,600
2018-03-01,198.550003,198.550003,194.399994,197.449997,147.996552,7200
2018-03-02,196.399994,196.399994,193.100006,193.350006,144.923462,300
2018-03-05,190.399994,197.000000,190.399994,196.009995,146.917221,3500
2018-03-06,200.000000,200.000000,197.949997,197.949997,148.371307,1600
2018-03-07,195.520004,200.800003,195.520004,198.199997,148.558716,100
2018-03-08,194.500000,198.199997,194.500000,197.850006,148.296371,1700
2018-03-09,199.000000,199.000000,195.399994,195.399994,146.460007,100
2018-03-12,196.949997,196.949997,195.750000,195.750000,146.722336,100
2018-03-13,200.000000,200.000000,194.500000,195.350006,146.422531,200
2018-03-14,197.449997,200.600006,197.449997,200.000000,149.907883,100
2018-03-15,199.750000,204.050003,199.750000,201.550003,151.069672,4000
2018-03-16,200.000000,205.000000,200.000000,203.750000,152.718658,400
2018-03-19,202.500000,202.500000,197.000000,197.729996,148.206436,200
2018-03-20,200.149994,200.149994,198.000000,198.000000,148.408798,2600
2018-03-21,198.000000,200.100006,195.949997,199.100006,149.233307,800
2018-03-22,197.100006,197.100006,193.000000,195.750000,146.722336,4800
2018-03-23,190.800003,193.259995,184.509995,184.509995,138.297531,900
2018-03-26,194.699997,198.600006,193.800003,198.179993,148.543701,7900
2018-03-27,198.179993,198.179993,198.179993,198.179993,148.543701,0
2018-03-28,195.699997,195.699997,190.699997,190.699997,142.937164,2100
2018-03-29,198.699997,200.000000,197.360001,200.000000,149.907883,3400
2018-04-02,197.399994,200.000000,193.250000,196.350006,147.172073,200
2018-04-03,200.000000,201.100006,200.000000,200.050003,149.945374,100
2018-04-04,196.490005,201.000000,196.490005,201.000000,150.657394,400
2018-04-05,203.000000,205.000000,202.699997,205.000000,153.655594,200
2018-04-06,205.000000,205.000000,205.000000,205.000000,153.655594,0
2018-04-09,204.600006,204.600006,202.449997,204.600006,153.355759,2600
2018-04-10,206.940002,212.500000,206.919998,209.789993,157.245865,1300
2018-04-11,209.899994,213.000000,209.899994,211.679993,158.662491,2500
2018-04-12,215.000000,215.000000,213.100006,213.110001,159.734344,300
2018-04-13,216.600006,216.600006,210.899994,213.330002,159.899231,1400
2018-04-16,214.000000,214.850006,210.000000,210.000000,157.403259,200
2018-04-17,210.149994,213.949997,210.149994,213.949997,160.363953,2100
2018-04-18,212.550003,212.550003,211.649994,211.649994,158.640015,100
2018-04-19,213.000000,213.000000,208.889999,208.889999,156.571304,100
2018-04-20,208.889999,208.889999,208.889999,208.889999,156.571304,0
2018-04-23,202.750000,202.750000,202.600006,202.600006,151.856689,100
2018-04-24,203.699997,206.899994,201.850006,201.850006,151.294525,100
2018-04-25,198.800003,201.000000,198.800003,199.850006,149.795441,200
2018-04-26,199.850006,199.850006,199.850006,199.850006,149.795441,0
2018-04-27,204.199997,206.350006,202.199997,203.800003,152.756119,100
2018-04-30,200.100006,204.500000,200.100006,204.500000,153.280807,100
2018-05-01,204.500000,204.500000,204.500000,204.500000,153.280807,0
2018-05-02,206.000000,208.360001,204.500000,204.500000,153.280807,200
2018-05-03,203.449997,203.449997,203.449997,203.449997,152.493790,100
2018-05-04,198.399994,204.000000,198.399994,204.000000,156.502258,100
2018-05-07,201.350006,205.210007,201.250000,205.050003,157.307770,100
2018-05-08,199.699997,203.199997,199.699997,201.000000,154.200729,500
2018-05-09,197.899994,200.800003,197.899994,198.699997,152.436249,300
2018-05-10,200.500000,201.000000,198.850006,200.000000,153.433563,300
2018-05-11,199.350006,203.210007,199.350006,203.210007,155.896179,200
2018-05-14,203.210007,203.210007,203.210007,203.210007,155.896179,0
2018-05-15,203.399994,203.399994,199.399994,200.000000,153.433563,1700
2018-05-16,200.000000,200.000000,200.000000,200.000000,153.433563,0
2018-05-17,198.949997,203.199997,198.500000,198.500000,152.282822,100
2018-05-18,200.979996,200.979996,198.949997,198.949997,152.628036,100
2018-05-21,200.440002,200.440002,200.440002,200.440002,153.771133,100
2018-05-22,201.250000,202.679993,200.500000,202.679993,155.489578,100
2018-05-23,196.399994,200.250000,196.399994,196.600006,150.825211,100
2018-05-24,195.750000,197.300003,194.220001,197.000000,151.132065,1500
2018-05-25,194.000000,195.899994,194.000000,195.000000,149.597733,300
2018-05-29,189.199997,189.199997,185.000000,187.389999,143.759567,500
2018-05-30,189.000000,192.000000,189.000000,189.500000,145.378296,700
2018-05-31,189.500000,189.500000,185.500000,187.149994,143.575455,700
2018-06-01,186.649994,188.000000,186.509995,188.000000,144.227554,100
2018-06-04,189.000000,190.100006,185.070007,185.070007,141.979767,300
2018-06-05,187.550003,190.000000,187.500000,188.199997,144.380997,700
2018-06-06,187.649994,192.350006,187.649994,191.779999,147.127457,2600
2018-06-07,190.149994,190.149994,190.149994,190.149994,145.876968,100
2018-06-08,187.000000,190.399994,187.000000,187.669998,143.974380,200
2018-06-11,185.000000,189.649994,184.699997,187.639999,143.951370,700
2018-06-12,185.479996,189.649994,185.479996,187.880005,144.135498,300
2018-06-13,186.679993,190.270004,186.080002,186.779999,143.291611,100
2018-06-14,187.460007,191.449997,186.850006,186.850006,143.345322,200
2018-06-15,186.850006,187.389999,183.270004,186.350006,142.961731,600
2018-06-18,178.690002,181.399994,175.710007,181.000000,138.857376,2100
2018-06-19,175.000000,176.250000,171.580002,172.619995,132.428497,3800
2018-06-20,178.600006,178.750000,174.559998,178.520004,136.954803,1200
2018-06-21,174.949997,176.070007,170.029999,175.000000,134.254364,5200
2018-06-22,175.750000,175.750000,168.250000,173.649994,133.218704,600
2018-06-25,170.000000,171.500000,167.889999,171.399994,131.492569,5500
2018-06-26,167.889999,170.100006,163.779999,170.100006,130.495239,1200
2018-06-27,166.919998,168.039993,166.919998,168.039993,128.914871,100
2018-06-28,165.649994,165.649994,164.000000,164.000000,125.815529,300
2018-06-29,162.250000,167.699997,162.250000,163.000000,125.048363,500
2018-07-02,159.440002,165.000000,159.289993,163.330002,125.301537,400
2018-07-03,163.000000,167.149994,163.000000,165.449997,126.927917,100
2018-07-05,173.850006,173.850006,166.809998,166.809998,127.971268,200
2018-07-06,169.880005,172.600006,166.270004,172.600006,132.413177,4100
2018-07-09,165.669998,171.649994,165.669998,171.000000,131.185715,600
2018-07-10,164.669998,170.699997,164.669998,165.820007,127.211784,800
2018-07-11,165.820007,165.820007,165.750000,165.750000,127.158073,400
2018-07-12,165.800003,166.850006,160.750000,166.000000,127.349861,1200
2018-07-13,168.600006,168.600006,168.600006,168.600006,129.344513,200
2018-07-16,167.550003,167.750000,162.179993,167.750000,128.692429,100
2018-07-17,167.399994,169.550003,164.580002,169.550003,130.073303,100
2018-07-18,169.000000,171.750000,169.000000,171.750000,131.761063,100
2018-07-19,164.899994,168.240005,164.350006,168.240005,129.068314,300
2018-07-20,167.050003,167.050003,166.000000,166.000000,127.349861,200
2018-07-23,164.389999,170.449997,164.380005,164.970001,126.559677,500
2018-07-24,169.660004,170.300003,169.440002,169.440002,129.988937,800
2018-07-25,169.100006,172.440002,164.289993,171.850006,131.837799,300
2018-07-26,175.100006,175.750000,168.750000,168.750000,129.459595,1300
2018-07-27,169.369995,169.460007,167.300003,167.300003,128.347198,100
2018-07-30,170.649994,175.850006,169.820007,175.850006,134.906479,100
2018-07-31,169.410004,175.949997,169.149994,175.949997,134.983170,200
2018-08-01,164.240005,169.000000,163.179993,167.250000,128.308838,600
2018-08-02,165.600006,165.600006,159.820007,163.300003,125.278511,400
2018-08-03,162.100006,166.259995,162.100006,165.089996,126.651726,4500
2018-08-06,163.000000,168.199997,163.000000,168.199997,129.037628,100
2018-08-07,167.710007,169.000000,163.300003,166.429993,127.679756,400
2018-08-08,165.250000,165.250000,165.250000,165.250000,126.774498,100
2018-08-09,164.009995,164.550003,164.009995,164.550003,126.237473,100
2018-08-10,164.000000,164.000000,163.000000,163.000000,125.048363,100
2018-08-13,161.789993,163.000000,161.429993,161.429993,123.843887,100
2018-08-14,162.199997,162.449997,157.000000,159.529999,122.386299,700
2018-08-15,158.000000,159.550003,151.240005,159.550003,122.401634,700
2018-08-16,158.449997,159.350006,155.000000,159.000000,121.979675,800
2018-08-17,157.350006,161.050003,152.630005,160.250000,122.938644,1800
2018-08-20,159.699997,159.699997,154.190002,157.029999,120.468376,2500
2018-08-21,163.000000,163.250000,157.320007,161.000000,123.514023,200
2018-08-22,157.500000,162.820007,155.940002,157.500000,120.828934,2100
2018-08-23,159.399994,159.649994,155.949997,156.990005,120.437683,1800
2018-08-24,158.000000,160.009995,154.669998,159.100006,122.056419,1300
2018-08-27,160.000000,165.850006,158.589996,159.750000,122.555069,1700
2018-08-28,164.419998,169.699997,162.000000,166.210007,127.510971,32600
2018-08-29,166.149994,166.350006,161.389999,161.889999,124.196800,2600
2018-08-30,163.320007,166.149994,160.479996,160.500000,123.130447,3700
2018-08-31,158.020004,163.449997,158.020004,160.639999,123.237846,1100
2018-09-04,156.899994,157.000000,151.449997,154.100006,118.220566,5300
2018-09-05,153.479996,156.500000,152.029999,155.580002,119.355980,2900
2018-09-06,154.589996,156.550003,153.169998,153.610001,117.844666,1800
2018-09-07,150.559998,157.000000,150.559998,157.000000,120.445351,3100
2018-09-10,157.600006,160.000000,153.399994,155.800003,119.524765,4100
2018-09-11,155.000000,158.550003,152.869995,158.550003,121.634460,8700
2018-09-12,154.029999,160.000000,153.850006,158.250000,121.404312,1500
2018-09-13,159.949997,166.000000,159.949997,162.850006,124.933304,800
2018-09-14,162.000000,167.000000,162.000000,167.000000,128.117035,800
2018-09-17,167.750000,167.750000,161.949997,162.119995,124.373245,1800
2018-09-18,166.410004,171.750000,166.410004,169.380005,129.942902,5400
2018-09-19,172.899994,175.600006,169.630005,172.529999,132.359467,1600
2018-09-20,174.500000,179.660004,174.500000,179.660004,137.829376,4600
2018-09-21,175.720001,181.000000,175.500000,179.750000,137.898407,1700
2018-09-24,175.720001,181.000000,175.500000,178.009995,136.563553,500
2018-09-25,174.110001,180.000000,174.110001,174.179993,133.625290,1400
2018-09-26,175.000000,176.839996,172.000000,174.750000,134.062576,500
2018-09-27,172.960007,178.000000,172.960007,177.500000,136.172287,1000
2018-09-28,174.750000,176.250000,168.690002,172.139999,132.060287,2200
2018-10-01,170.929993,176.250000,170.070007,171.449997,131.530930,900
2018-10-02,169.729996,175.350006,169.729996,172.149994,132.067947,700
2018-10-03,172.199997,177.000000,172.199997,173.100006,132.796768,500
2018-10-04,176.949997,176.949997,170.990005,173.119995,132.812088,1800
2018-10-05,172.000000,172.000000,166.750000,169.619995,130.127029,3300
2018-10-08,168.699997,168.699997,164.830002,166.179993,127.487953,1300
2018-10-09,161.740005,166.929993,161.729996,166.800003,127.963623,1500
2018-10-10,162.889999,164.699997,158.320007,158.360001,121.488701,3100
2018-10-11,162.889999,162.889999,158.000000,158.000000,121.212509,3200
2018-10-12,157.070007,160.899994,157.000000,157.000000,120.445351,800
2018-10-15,160.809998,165.000000,159.649994,161.100006,123.590744,1100
2018-10-16,163.960007,170.410004,163.960007,166.770004,127.940590,2000
2018-10-17,165.100006,168.000000,163.050003,165.000000,126.582710,900
2018-10-18,160.669998,164.139999,159.050003,161.820007,124.143105,500
2018-10-19,158.000000,161.699997,156.250000,159.649994,122.478333,2900
2018-10-22,162.050003,162.050003,156.279999,157.600006,120.905663,700
2018-10-23,153.580002,159.199997,153.580002,159.199997,122.133110,800
2018-10-24,154.449997,155.020004,147.949997,148.929993,114.254311,9000
2018-10-25,154.250000,154.250000,149.300003,153.000000,117.376678,2300
2018-10-26,148.000000,156.500000,148.000000,156.500000,120.061760,900
2018-10-29,156.500000,160.600006,154.550003,154.550003,118.565796,2200
2018-10-30,159.960007,164.750000,159.009995,159.289993,122.202171,4900
2018-10-31,163.350006,167.250000,162.389999,163.029999,125.071365,3300
2018-11-01,163.960007,168.500000,163.960007,166.600006,127.810173,1100
2018-11-02,175.000000,176.910004,167.960007,169.350006,129.919891,1000
2018-11-05,170.000000,174.149994,170.000000,172.020004,131.968216,1100
2018-11-06,173.000000,173.550003,169.100006,169.630005,130.134689,400
2018-11-07,169.729996,174.000000,169.729996,173.539993,133.134308,3700
2018-11-08,172.550003,172.550003,166.080002,169.259995,129.850830,4900
2018-11-09,164.449997,164.449997,158.309998,159.740005,122.547394,600
2018-11-12,157.149994,163.199997,156.830002,157.100006,120.522072,2100
2018-11-13,161.740005,165.210007,158.869995,161.800003,124.127754,7100
2018-11-14,167.000000,167.000000,160.500000,166.800003,127.963623,1100
2018-11-15,161.279999,164.899994,159.669998,161.690002,124.043381,6000
2018-11-16,159.979996,163.350006,156.750000,162.649994,124.779854,5900
2018-11-19,167.500000,167.500000,161.039993,162.270004,124.488327,400
2018-11-20,162.000000,163.750000,158.460007,159.889999,122.662468,900
2018-11-21,167.100006,170.000000,164.020004,165.649994,127.081360,1500
2018-11-23,163.059998,164.729996,161.399994,164.729996,126.375565,2200
2018-11-26,164.369995,170.000000,164.369995,167.320007,128.362534,700
2018-11-27,164.740005,170.000000,160.800003,161.899994,124.204475,200
2018-11-28,162.449997,167.000000,160.169998,165.750000,127.158073,3200
2018-11-29,164.839996,167.050003,164.100006,164.550003,126.237473,2900
2018-11-30,165.949997,165.949997,162.100006,165.949997,127.311501,3700
2018-12-03,170.000000,171.970001,166.050003,168.000000,128.884201,3500
2018-12-04,167.800003,167.800003,160.009995,162.550003,124.703148,6500
2018-12-06,153.580002,160.500000,153.580002,157.149994,120.560440,6700
2018-12-07,159.610001,161.000000,157.500000,157.500000,120.828934,1600
2018-12-10,156.259995,161.000000,156.259995,159.100006,122.056419,2400
2018-12-11,159.889999,163.500000,158.750000,160.800003,123.360588,600
2018-12-12,162.690002,169.300003,162.690002,166.449997,127.695091,3800
2018-12-13,170.000000,170.000000,168.050003,168.050003,128.922546,2100
2018-12-14,167.429993,169.500000,161.750000,163.500000,125.431953,300
2018-12-17,160.679993,166.600006,160.679993,162.750000,124.856560,2600
2018-12-18,161.889999,166.309998,161.889999,163.339996,125.309181,900
2018-12-19,162.779999,167.000000,158.589996,160.399994,123.053726,1400
2018-12-20,162.470001,165.699997,158.699997,162.169998,124.411606,700
2018-12-21,163.000000,163.000000,158.250000,158.250000,121.404312,1100
2018-12-24,158.000000,162.000000,158.000000,158.000000,121.212509,1800
2018-12-26,161.000000,162.000000,156.550003,161.990005,124.273521,1500
2018-12-27,152.750000,157.550003,152.750000,157.029999,120.468376,1500
2018-12-28,155.000000,161.899994,155.000000,157.500000,120.828934,1300
2018-12-31,153.699997,158.000000,153.699997,157.000000,120.445351,1300
2019-01-02,153.520004,156.949997,152.000000,156.500000,120.061760,300
2019-01-03,156.899994,156.899994,150.149994,156.699997,120.215202,900
2019-01-04,155.000000,160.000000,155.000000,157.000000,120.445351,2600
2019-01-07,159.250000,165.000000,158.520004,158.520004,121.611443,300
2019-01-08,162.679993,167.000000,162.000000,164.100006,125.892242,2300
2019-01-09,165.679993,171.149994,165.679993,169.429993,129.981247,4500
2019-01-10,167.080002,170.600006,163.940002,164.419998,126.137749,2500
2019-01-11,162.000000,169.300003,162.000000,162.410004,124.595741,1900
2019-01-14,162.940002,170.350006,162.940002,164.449997,126.160751,700
2019-01-15,165.940002,170.750000,164.369995,169.479996,130.019592,800
2019-01-16,169.050003,169.050003,162.880005,165.000000,126.582710,900
